GameKey,season,home_team,away_team,home_score,away_score,home_team_win,home_AvgGainPerPass,home_AvgGainPerRush,home_AvgGainPlay,home_CompletionPct,home_ExtraPointAttempts,home_ExtraPointSuccesses,home_FGs,home_FairCatches,home_FieldGoalAttempts,home_FieldGoalSuccesses,home_FirstDowns,home_FirstDownsP,home_FirstDownsPn,home_FirstDownsR,home_FourthDown,home_FourthDownConversionAttempts,home_FourthDownConversionSuccesses,home_FourthDownPct,home_Fumbles,home_FumblesLost,home_FumblesOrig,home_GameDateShort,home_GoalToGo,home_GoalToGoConversionAttempts,home_GoalToGoConversionSuccesses,home_GoalToGoPct,home_GrossPuntingAverage,home_GrossYardsPassing,home_Inside20,home_Interceptions,home_KickoffReturnAvg,home_KickoffReturnYards,home_KickoffReturns,home_NPA,home_NetYardsPassing,home_NetYardsRushing,home_PATs,home_PassAttempts,home_PassCompletions,home_PassingFirstDowns,home_Penalties,home_PenaltyFirstDowns,home_PenaltyYards,home_Points,home_PointsOT,home_PointsQ1,home_PointsQ2,home_PointsQ3,home_PointsQ4,home_PuntReturnAvg,home_PuntReturns,home_PuntTouchbacks,home_PuntYards,home_Punts,home_PuntsBlocked,home_PuntsInside20,home_PuntsReturnYards,home_PuntsReturnYardsInverse,home_RedZone,home_RedZoneConversionAttempts,home_RedZoneConversionSuccesses,home_RedZonePct,home_RushingFirstDowns,home_RushingPlays,home_SackYardageLost,home_Safeties,home_Season,home_TDs,home_ThirdDown,home_ThirdDownConversionAttempts,home_ThirdDownConversionSuccesses,home_ThirdDownPct,home_TimeOfPossessionMinutes,home_TimeOfPossessionSeconds,home_TimeofPossession,home_TimesSacked,home_TotalFirstDowns,home_TotalNetYards,home_TotalOffPlays,home_TotalPlays,home_TotalRushingPlays,home_Touchbacks,home_TouchdownsPassing,home_TouchdownsRushing,home_TouchdownsTotal,home_TwoPnt,home_TwoPointPassingAttempts,home_TwoPointPassingSuccesses,home_TwoPointRushingAttempts,home_TwoPointRushingSuccesses,home_YardsLostonSacks,away_AvgGainPerPass,away_AvgGainPerRush,away_AvgGainPlay,away_CompletionPct,away_ExtraPointAttempts,away_ExtraPointSuccesses,away_FGs,away_FairCatches,away_FieldGoalAttempts,away_FieldGoalSuccesses,away_FirstDowns,away_FirstDownsP,away_FirstDownsPn,away_FirstDownsR,away_FourthDown,away_FourthDownConversionAttempts,away_FourthDownConversionSuccesses,away_FourthDownPct,away_Fumbles,away_FumblesLost,away_FumblesOrig,away_GameDateShort,away_GoalToGo,away_GoalToGoConversionAttempts,away_GoalToGoConversionSuccesses,away_GoalToGoPct,away_GrossPuntingAverage,away_GrossYardsPassing,away_Inside20,away_Interceptions,away_KickoffReturnAvg,away_KickoffReturnYards,away_KickoffReturns,away_NPA,away_NetYardsPassing,away_NetYardsRushing,away_PATs,away_PassAttempts,away_PassCompletions,away_PassingFirstDowns,away_Penalties,away_PenaltyFirstDowns,away_PenaltyYards,away_Points,away_PointsOT,away_PointsQ1,away_PointsQ2,away_PointsQ3,away_PointsQ4,away_PuntReturnAvg,away_PuntReturns,away_PuntTouchbacks,away_PuntYards,away_Punts,away_PuntsBlocked,away_PuntsInside20,away_PuntsReturnYards,away_PuntsReturnYardsInverse,away_RedZone,away_RedZoneConversionAttempts,away_RedZoneConversionSuccesses,away_RedZonePct,away_RushingFirstDowns,away_RushingPlays,away_SackYardageLost,away_Safeties,away_Season,away_TDs,away_ThirdDown,away_ThirdDownConversionAttempts,away_ThirdDownConversionSuccesses,away_ThirdDownPct,away_TimeOfPossessionMinutes,away_TimeOfPossessionSeconds,away_TimeofPossession,away_TimesSacked,away_TotalFirstDowns,away_TotalNetYards,away_TotalOffPlays,away_TotalPlays,away_TotalRushingPlays,away_Touchbacks,away_TouchdownsPassing,away_TouchdownsRushing,away_TouchdownsTotal,away_TwoPnt,away_TwoPointPassingAttempts,away_TwoPointPassingSuccesses,away_TwoPointRushingAttempts,away_TwoPointRushingSuccesses,away_YardsLostonSacks
59568,2024,LV,CLV,20,16,1,4.5,5.2,4.9,58.33%,2,2,2-2,0,2,2,17,7,2,8,0-0,0,0,0.00%,1-1,1,1,9/29,1-1,1,1,100.00%,58.0,130,2,0,24.5,49,2,50.5,116,152,2-2,24,14,7,6,2,49,20,0,0,10,10,0,12.0,2,0,232,4,0,2,24,30,2-3,3,2,66.67%,8,29,14,0,,2-0-0,4-12,12,4,33.33%,29,18,29:18,2,17,268,55,55,29,0,0,2,2,0-0,0,0,0,0,14,4.3,4.2,4.2,75.00%,2,1,1-1,1,1,1,16,9,1,6,0-1,1,0,0.00%,1-0,0,1,9/29,1-1,1,1,100.00%,63.2,176,1,1,23.0,92,4,50.4,149,92,1-2,32,24,9,5,1,38,16,0,10,0,0,6,15.0,2,2,316,5,0,1,30,24,1-2,2,1,50.00%,6,22,27,0,,0-1-1,3-10,10,3,30.00%,30,42,30:42,3,16,241,57,57,22,2,1,0,2,0-0,0,0,0,0,27
59595,2024,LV,PIT,13,32,0,5.3,3.0,4.6,67.50%,1,1,0-0,0,0,0,16,11,0,5,1-3,3,1,33.33%,3-2,2,3,10/13,1-2,2,1,50.00%,42.5,227,0,1,31.0,31,1,32.5,218,57,1-1,40,27,11,4,0,42,13,0,7,0,0,6,-0.3,3,2,170,4,1,0,-1,0,2-3,3,2,66.67%,5,19,9,0,,1-1-0,2-11,11,2,18.18%,28,9,28:09,1,16,275,60,60,19,2,1,1,2,0-1,1,0,0,0,9,4.1,5.2,4.7,58.33%,2,2,4-4,0,4,4,18,6,2,10,1-1,1,1,100.00%,1-0,0,1,10/13,1-3,3,1,33.33%,45.7,145,2,0,16.5,33,2,46.0,110,183,2-2,24,14,6,7,2,50,32,0,3,9,10,10,0.0,0,0,137,3,0,2,0,-1,2-4,4,2,50.00%,10,35,35,0,,3-0-0,4-13,13,4,30.77%,31,51,31:51,3,18,293,62,62,35,0,0,3,3,0-1,1,0,0,0,35
59628,2024,LV,KC,20,27,0,5.6,1.6,4.1,80.00%,2,2,2-2,1,2,2,15,13,1,1,1-2,2,1,50.00%,1-1,1,1,10/27,1-3,3,1,33.33%,64.0,209,1,0,0.0,0,0,51.0,195,33,2-2,30,24,13,5,1,32,20,0,7,3,3,7,17.0,1,1,128,2,0,1,17,6,2-4,4,2,50.00%,1,21,14,0,,0-2-0,6-13,13,6,46.15%,27,30,27:30,5,15,228,56,56,21,1,2,0,2,0-0,0,0,0,0,14,6.5,2.8,4.9,71.05%,3,3,2-2,0,2,2,23,17,1,5,0-0,0,0,0.00%,1-0,0,1,10/27,3-4,4,3,75.00%,46.5,262,1,1,14.0,14,1,38.0,252,82,3-3,38,27,17,8,1,55,27,0,7,10,0,10,6.0,1,0,93,2,0,1,6,17,3-4,4,3,75.00%,5,29,10,0,,1-2-0,12-16,16,12,75.00%,32,30,32:30,1,23,334,68,68,29,0,2,1,3,0-0,0,0,0,0,10
59682,2024,LV,DEN,19,29,0,5.2,4.3,5.0,58.49%,1,1,4-4,1,4,4,21,15,2,4,2-2,2,2,100.00%,2-1,1,2,11/24,1-3,3,1,33.33%,47.5,328,2,1,59.0,59,1,42.0,300,69,1-1,53,31,15,4,2,44,19,0,0,13,0,6,7.0,2,0,190,4,0,2,14,22,1-5,5,1,20.00%,4,16,28,0,,0-1-0,4-14,14,4,28.57%,28,49,28:49,5,21,369,74,74,16,0,1,0,1,0-0,0,0,0,0,28,6.1,2.9,5.0,59.52%,2,2,5-5,1,5,5,19,13,1,5,0-0,0,0,0.00%,0-0,0,0,11/24,1-1,1,1,100.00%,48.0,273,2,0,0.0,0,0,44.5,262,63,2-2,42,25,13,6,1,58,29,0,3,6,7,13,22.0,1,0,192,4,0,2,22,14,2-4,4,2,50.00%,5,22,11,0,,0-2-0,6-15,15,6,40.00%,31,11,31:11,1,19,325,65,65,22,0,2,0,2,0-0,0,0,0,0,11
59731,2024,LV,ATL,9,15,1,4.3,3.0,3.8,58.97%,1,0,1-1,3,1,1,16,11,0,5,2-2,2,2,100.00%,1-1,1,1,12/16,1-1,1,1,100.00%,31.8,208,1,2,24.0,24,1,29.4,184,65,0-1,39,23,11,7,0,55,9,0,0,3,0,6,0.0,0,0,159,5,1,1,0,12,1-1,1,1,100.00%,5,22,24,0,,0-1-0,4-14,14,4,28.57%,26,8,26:08,4,16,249,65,65,22,0,1,0,1,0-0,0,0,0,0,24,4.7,4.5,4.6,64.71%,1,1,2-3,1,3,2,14,6,1,7,0-0,0,0,0.00%,1-0,0,1,12/16,0-0,0,0,0.00%,44.2,112,4,1,33.0,66,2,37.5,93,168,1-1,17,11,6,6,1,30,15,0,7,2,3,3,12.0,1,2,265,6,0,4,12,0,0-0,0,0,0.00%,7,37,19,1,,0-1-0,4-13,13,4,30.77%,33,52,33:52,3,14,261,57,57,37,2,1,0,1,0-0,0,0,0,0,19
59744,2024,LV,JAX,19,14,1,6.1,2.6,4.7,63.16%,1,1,2-3,0,3,2,21,13,1,7,0-0,0,0,0.00%,0-0,0,0,12/22,2-2,2,2,100.00%,47.5,257,3,0,0.0,0,0,41.3,245,69,1-1,38,24,13,7,1,62,19,0,0,13,0,6,14.0,2,0,285,6,0,3,28,37,2-3,3,2,66.67%,7,27,12,0,,2-0-0,4-14,14,4,28.57%,34,18,34:18,2,21,314,67,67,27,0,0,2,2,0-1,1,0,0,0,12,5.9,3.4,5.0,64.10%,2,2,0-0,2,0,0,15,9,1,5,1-2,2,1,50.00%,3-2,2,3,12/22,1-1,1,1,100.00%,39.3,247,2,0,0.0,0,0,35.3,236,72,2-2,39,25,9,8,1,60,14,0,7,0,7,0,9.3,4,0,275,7,0,2,37,28,1-1,1,1,100.00%,5,21,11,0,,1-1-0,6-15,15,6,40.00%,25,42,25:42,1,15,308,61,61,21,0,1,1,2,0-0,0,0,0,0,11
59773,2024,LV,LAC,20,34,0,6.3,3.3,5.5,69.44%,2,2,2-2,1,2,2,16,11,2,3,1-2,2,1,50.00%,0-0,0,0,1/5,0-0,0,0,0.00%,60.0,225,2,1,29.0,58,2,50.0,225,39,2-2,36,25,11,3,2,28,20,0,3,7,3,7,0.0,0,1,180,3,0,2,0,10,1-2,2,1,50.00%,3,12,0,0,,0-2-0,2-9,9,2,22.22%,21,2,21:02,0,16,264,48,48,12,1,2,0,2,0-0,0,0,0,0,0,9.1,3.9,6.6,77.78%,2,2,4-5,0,5,4,26,13,2,11,1-1,1,1,100.00%,1-0,0,1,1/5,3-5,5,3,60.00%,47.0,346,0,0,0.0,0,0,47.0,336,137,2-2,36,28,13,7,2,40,34,0,3,14,3,14,5.0,2,0,47,1,0,0,10,0,3-6,6,3,50.00%,11,35,10,0,,1-2-0,7-14,14,7,50.00%,38,58,38:58,1,26,473,72,72,35,0,2,1,3,1-1,1,1,0,0,10
59515,2024,MIA,JAX,20,17,1,8.0,3.2,6.2,62.16%,2,2,2-3,2,3,2,18,11,2,5,0-2,2,0,0.00%,0-0,0,0,9/8,1-1,1,1,100.00%,49.5,338,3,0,0.0,0,0,48.8,319,81,2-2,37,23,11,9,2,103,20,0,0,7,7,6,4.3,3,0,198,4,0,3,13,3,1-2,2,1,50.00%,5,25,19,0,,1-1-0,8-16,16,8,50.00%,33,10,33:10,3,18,400,65,65,25,0,1,1,2,0-0,0,0,0,0,19,5.8,4.9,5.3,57.14%,2,2,1-1,1,1,1,17,8,2,7,0-1,1,0,0.00%,2-1,1,2,9/8,1-1,1,1,100.00%,51.8,162,3,0,22.0,44,2,49.7,139,128,2-2,21,12,8,8,2,71,17,0,7,10,0,0,3.0,1,0,311,6,0,3,3,13,2-3,3,2,66.67%,7,26,23,0,,1-1-0,2-10,10,2,20.00%,26,50,26:50,3,17,267,50,50,26,0,1,1,2,0-0,0,0,0,0,23
59524,2024,MIA,BUF,10,31,0,5.2,4.1,4.7,64.10%,1,1,1-1,2,1,1,20,12,0,8,1-5,5,1,20.00%,0-0,0,0,9/12,1-2,2,1,50.00%,48.0,225,1,3,0.0,0,0,48.0,212,139,1-1,39,25,12,7,0,50,10,0,7,3,0,0,0.0,0,0,48,1,0,1,0,0,1-4,4,1,25.00%,8,34,13,0,,0-1-0,7-15,15,7,46.67%,36,19,36:19,2,20,351,75,75,34,0,1,0,1,0-0,0,0,0,0,13,7.3,4.2,5.5,68.42%,4,4,1-2,1,2,1,13,5,1,7,1-1,1,1,100.00%,1-0,0,1,9/12,1-1,1,1,100.00%,49.7,139,2,0,25.0,25,1,43.0,139,108,4-4,19,13,5,1,1,5,31,0,7,17,7,0,0.0,0,1,149,3,0,2,0,0,2-2,2,2,100.00%,7,26,0,0,,2-1-1,3-9,9,3,33.33%,23,41,23:41,0,13,247,45,45,26,1,1,2,4,0-0,0,0,0,0,0
59570,2024,MIA,TEN,12,31,0,3.3,3.5,3.4,63.64%,0,0,2-2,1,2,2,13,4,3,6,1-3,3,1,33.33%,1-1,1,1,9/30,1-1,1,1,100.00%,47.6,96,0,0,0.0,0,0,39.6,78,106,0-0,22,14,4,10,3,98,12,0,0,3,3,6,27.0,1,0,238,5,0,0,27,40,1-1,1,1,100.00%,6,30,18,0,,1-0-0,2-12,12,2,16.67%,25,8,25:08,2,13,184,54,54,30,0,0,1,1,0-1,1,0,0,0,18,4.6,3.6,3.9,57.14%,2,2,5-5,0,5,5,16,5,3,8,1-1,1,1,100.00%,0-0,0,0,9/30,2-3,3,2,66.67%,41.8,110,2,1,21.0,21,1,32.4,102,142,2-2,21,12,5,8,3,69,31,0,0,9,10,12,13.3,3,1,209,5,0,2,40,27,2-3,3,2,66.67%,8,40,8,1,,2-0-0,2-12,12,2,16.67%,34,52,34:52,1,16,244,62,62,40,1,0,2,2,0-0,0,0,0,0,8
59620,2024,MIA,ARZ,27,28,0,5.8,6.0,5.9,73.68%,3,3,2-2,0,2,2,22,15,0,7,0-0,0,0,0.00%,4-0,0,4,10/27,2-2,2,2,100.00%,46.0,234,1,0,35.0,35,1,36.0,227,150,3-3,38,28,15,2,0,15,27,0,10,3,7,7,12.5,2,1,92,2,0,1,25,0,3-4,4,3,75.00%,7,25,7,0,,2-1-0,11-15,15,11,73.33%,30,31,30:31,1,22,377,64,64,25,1,1,2,3,0-0,0,0,0,0,7,8.5,3.2,6.3,72.22%,2,2,2-2,0,2,2,22,15,1,6,0-0,0,0,0.00%,1-0,0,1,10/27,2-2,2,2,100.00%,53.3,307,2,0,21.0,21,1,45.0,307,82,2-2,36,26,15,4,1,29,28,0,0,7,11,10,0.0,0,0,160,3,0,2,0,25,2-3,3,2,66.67%,6,26,0,1,,1-2-0,7-13,13,7,53.85%,29,29,29:29,0,22,389,62,62,26,0,2,1,3,0-1,0,0,1,0,0
59663,2024,MIA,LV,34,19,1,7.1,3.2,5.5,77.78%,4,4,2-2,0,2,2,25,18,3,4,2-2,2,2,100.00%,1-0,0,1,11/17,3-4,4,3,75.00%,0.0,288,0,0,26.0,52,2,0.0,271,82,4-4,36,28,18,4,3,23,34,0,7,3,7,17,0.0,1,0,0,0,0,0,0,0,3-4,4,3,75.00%,4,26,17,0,,1-3-0,8-12,12,8,66.67%,33,12,33:12,2,25,353,64,64,26,0,3,1,4,0-0,0,0,0,0,17,5.8,3.8,5.3,69.77%,1,1,2-2,0,2,2,22,17,2,3,2-2,2,2,100.00%,0-0,0,0,11/17,1-3,3,1,33.33%,54.0,282,1,1,31.0,31,1,54.0,268,60,1-1,43,30,17,7,2,49,19,0,3,3,6,7,0.0,0,0,54,1,0,1,0,0,1-3,3,1,33.33%,3,16,14,0,,0-2-0,8-14,14,8,57.14%,26,48,26:48,3,22,328,62,62,16,0,2,0,2,0-1,0,0,1,0,14
59679,2024,MIA,NE,34,15,1,7.3,2.7,5.7,72.50%,4,4,2-2,1,2,2,23,19,2,2,0-0,0,0,0.00%,1-1,1,1,11/24,2-3,3,2,66.67%,48.0,317,2,0,0.0,0,0,40.4,308,65,4-4,40,29,19,3,2,17,34,0,0,24,7,3,7.5,2,0,240,5,0,2,15,38,3-4,4,3,75.00%,2,24,9,0,,0-4-0,4-12,12,4,33.33%,32,4,32:04,2,23,373,66,66,24,0,4,0,4,0-0,0,0,0,0,9,4.4,4.1,4.3,57.89%,1,1,0-1,1,1,0,14,8,2,4,1-3,3,1,33.33%,1-1,1,1,11/24,0-0,0,0,0.00%,51.8,222,2,1,0.0,0,0,44.8,183,86,1-1,38,22,8,10,2,75,15,0,0,0,0,15,12.7,3,1,259,5,0,2,38,15,0-0,0,0,0.00%,4,21,39,0,,0-1-1,3-14,14,3,21.43%,27,56,27:56,4,14,269,63,63,21,1,1,0,2,1-1,1,1,0,0,39
59704,2024,MIA,NYJ,32,26,1,7.0,2.3,5.7,70.21%,1,0,4-4,0,4,4,28,21,4,3,2-2,2,2,100.00%,0-0,0,0,12/8,2-2,2,2,100.00%,49.3,331,2,0,30.8,123,4,42.7,331,44,0-1,47,33,21,8,4,49,32,6,6,9,0,11,10.0,1,1,148,3,0,2,10,0,3-4,4,3,75.00%,3,19,0,0,,1-2-0,1-9,9,1,11.11%,32,53,32:53,0,28,375,66,66,19,1,2,1,3,1-1,1,1,0,0,0,7.6,4.0,6.4,69.23%,2,2,4-4,0,4,4,23,18,2,3,2-2,2,2,100.00%,0-0,0,0,12/8,1-1,1,1,100.00%,48.0,339,0,0,29.0,29,1,43.0,319,83,2-2,39,27,18,10,2,83,26,0,3,10,10,3,0.0,2,0,96,2,0,0,0,10,2-5,5,2,40.00%,3,21,20,0,,1-1-0,4-12,12,4,33.33%,31,2,31:02,3,23,402,63,63,21,0,1,1,2,0-0,0,0,0,0,20
59745,2024,MIA,SF,29,17,1,6.3,5.5,6.0,64.71%,2,2,5-5,1,5,5,22,13,3,6,0-0,0,0,0.00%,1-0,0,1,12/22,1-1,1,1,100.00%,49.0,215,1,0,32.0,32,1,45.0,215,166,2-2,34,22,13,6,3,45,29,0,3,10,6,10,7.5,2,0,98,2,0,1,15,8,1-3,3,1,33.33%,6,30,0,0,,1-1-0,4-12,12,4,33.33%,33,6,33:06,0,22,381,64,64,30,0,1,1,2,0-0,0,0,0,0,0,6.8,4.5,6.1,65.00%,2,2,1-2,1,2,1,20,16,1,3,0-1,1,0,0.00%,0-0,0,0,12/22,1-2,2,1,50.00%,45.0,313,1,1,0.0,0,0,41.3,293,81,2-2,40,26,16,11,1,90,17,0,0,10,0,7,8.0,1,0,180,4,0,1,8,15,2-5,5,2,40.00%,3,18,20,0,,0-2-0,5-13,13,5,38.46%,26,54,26:54,3,20,374,61,61,18,0,2,0,2,0-0,0,0,0,0,20
59531,2024,MIN,SF,23,17,1,8.6,6.1,7.5,65.38%,2,2,3-3,1,3,3,17,9,0,8,0-0,0,0,0.00%,3-1,1,3,9/15,1-3,3,1,33.33%,50.3,268,1,1,0.0,0,0,43.7,257,146,2-2,26,17,9,7,0,53,23,0,3,10,7,3,10.0,1,1,151,3,0,1,10,0,1-3,3,1,33.33%,8,24,11,0,,0-2-0,7-12,12,7,58.33%,25,12,25:12,4,17,403,54,54,24,1,2,0,2,0-0,0,0,0,0,11,7.0,4.1,5.9,77.78%,2,2,1-1,0,1,1,24,17,2,5,1-3,3,1,33.33%,3-1,1,3,9/15,1-2,2,1,50.00%,33.0,319,2,1,21.0,21,1,29.7,294,102,2-2,36,28,17,4,2,30,17,0,0,7,0,10,0.0,1,0,99,3,1,2,0,10,2-4,4,2,50.00%,5,25,25,0,,1-1-0,2-10,10,2,20.00%,34,48,34:48,6,24,396,67,67,25,0,1,1,2,0-0,0,0,0,0,25
59543,2024,MIN,HST,34,7,0,4.9,4.2,4.6,60.71%,4,4,2-2,1,2,2,19,12,2,5,1-1,1,1,100.00%,1-0,0,1,9/22,3-3,3,3,100.00%,48.3,181,2,0,19.0,19,1,47.0,156,118,4-4,28,17,12,5,2,30,34,0,14,0,7,13,10.0,1,0,193,4,0,2,10,5,4-5,5,4,80.00%,5,28,25,0,,0-4-0,6-13,13,6,46.15%,29,18,29:18,4,19,274,60,60,28,0,4,0,4,0-0,0,0,0,0,25,5.3,2.7,4.7,63.64%,1,1,0-1,1,1,0,17,16,1,0,2-4,4,2,50.00%,0-0,0,0,9/22,0-1,1,0,0.00%,44.3,307,2,2,27.0,27,1,36.8,258,38,1-1,44,28,16,11,1,88,7,0,0,0,7,0,1.7,3,1,177,4,0,2,5,10,1-2,2,1,50.00%,0,14,49,0,,0-1-0,4-14,14,4,28.57%,30,42,30:42,5,17,296,63,63,14,1,1,0,1,0-0,0,0,0,0,49
59573,2024,MIN,NYJ,23,17,1,4.8,2.7,3.8,46.88%,2,2,3-3,1,3,3,17,8,5,4,0-1,1,0,0.00%,2-1,1,2,10/6,1-1,1,1,100.00%,46.3,203,2,1,0.0,0,0,38.5,171,82,2-2,32,15,8,11,5,80,23,0,10,7,0,6,2.0,3,0,185,4,0,2,6,31,1-1,1,1,100.00%,4,30,32,0,,1-0-1,4-13,13,4,30.77%,30,37,30:37,4,17,253,66,66,30,0,0,1,2,0-0,0,0,0,0,32,3.8,2.6,3.6,53.70%,2,2,1-1,1,1,1,17,13,2,2,0-1,1,0,0.00%,1-0,0,1,10/6,1-1,1,1,100.00%,49.2,244,2,3,25.0,50,2,44.8,218,36,2-2,54,29,13,8,2,76,17,0,0,7,3,7,15.5,2,1,295,6,0,2,31,6,2-3,3,2,66.67%,2,14,26,0,,0-2-0,5-17,17,5,29.41%,29,23,29:23,3,17,254,71,71,14,1,2,0,2,0-0,0,0,0,0,26
59607,2024,MIN,DET,29,31,0,7.9,6.6,7.4,81.48%,2,2,3-3,0,3,3,16,10,2,4,0-0,0,0,0.00%,0-0,0,0,10/20,0-0,0,0,0.00%,48.3,259,1,1,26.0,52,2,40.7,244,139,2-2,27,22,10,8,2,59,29,0,10,0,7,12,7.5,2,0,145,3,0,1,15,23,0-0,0,0,0.00%,4,21,15,0,,1-1-1,4-10,10,4,40.00%,30,57,30:57,4,16,383,52,52,21,0,1,1,3,0-1,1,0,0,0,15,8.5,5.3,7.0,88.00%,4,4,1-1,1,1,1,19,15,1,3,0-1,1,0,0.00%,3-1,1,3,10/20,0-0,0,0,0.00%,54.8,280,1,0,0.0,0,0,46.0,247,144,4-4,25,22,15,8,1,49,31,0,0,21,7,3,11.5,2,1,219,4,0,1,23,15,1-1,1,1,100.00%,3,27,33,0,,2-2-0,4-10,10,4,40.00%,29,3,29:03,4,19,391,56,56,27,1,2,2,4,0-0,0,0,0,0,33
59638,2024,MIN,IND,21,13,1,7.2,4.2,5.8,82.86%,3,3,0-2,0,2,0,29,17,2,10,1-1,1,1,100.00%,1-1,1,1,11/3,2-2,2,2,100.00%,41.5,312,0,2,0.0,0,0,25.5,282,133,3-3,35,29,17,3,2,41,21,0,0,0,14,7,15.0,1,1,83,2,0,0,15,12,3-5,5,3,60.00%,10,32,30,0,,0-3-0,6-12,12,6,50.00%,36,54,36:54,4,29,415,71,71,32,1,3,0,3,0-0,0,0,0,0,30,5.3,3.6,4.6,59.26%,1,1,2-3,0,3,2,13,9,1,3,1-2,2,1,50.00%,1-1,1,1,11/3,0-0,0,0,0.00%,49.3,179,0,1,0.0,0,0,37.7,159,68,1-1,27,16,9,7,1,50,13,0,0,7,0,6,12.0,1,1,148,3,0,0,12,15,0-0,0,0,0.00%,3,19,20,0,,0-0-1,3-11,11,3,27.27%,23,6,23:06,3,13,227,49,49,19,1,0,0,1,0-0,0,0,0,0,20
59694,2024,MIN,ARZ,23,22,1,5.7,4.5,5.4,67.74%,2,2,3-4,1,4,3,19,13,2,4,1-1,1,1,100.00%,2-1,1,2,12/1,1-1,1,1,100.00%,55.0,235,1,0,0.0,0,0,50.0,205,68,2-2,31,21,13,3,2,56,23,0,3,3,7,10,0.0,0,0,110,2,0,1,0,10,2-4,4,2,50.00%,4,15,30,0,,0-2-0,1-8,8,1,12.50%,24,11,24:11,5,19,273,51,51,15,0,2,0,2,0-0,0,0,0,0,30,5.5,5.0,5.3,68.89%,1,1,5-6,0,6,5,25,13,2,10,0-1,1,0,0.00%,1-0,0,1,12/1,0-2,2,0,0.00%,42.0,260,1,2,26.0,26,1,42.0,252,154,1-1,45,31,13,10,2,96,22,0,3,6,10,3,5.0,2,0,42,1,0,1,10,0,1-6,6,1,16.67%,10,31,8,0,,0-1-0,5-13,13,5,38.46%,35,49,35:49,1,25,406,77,77,31,0,1,0,1,0-0,0,0,0,0,8
59705,2024,MIN,ATL,42,21,1,9.9,4.8,7.7,78.57%,6,6,0-1,0,1,0,23,15,3,5,0-0,0,0,0.00%,0-0,0,0,12/8,1-1,1,1,100.00%,51.0,347,1,0,23.0,46,2,35.5,318,115,6-6,28,22,15,6,3,35,42,0,7,7,7,21,0.0,0,1,102,2,0,1,0,11,4-4,4,4,100.00%,5,24,29,0,,1-5-0,8-12,12,8,66.67%,28,25,28:25,4,23,433,56,56,24,1,5,1,6,0-0,0,0,0,0,29,8.9,4.9,7.1,62.16%,1,1,2-2,0,2,2,25,15,0,10,1-3,3,1,33.33%,1-1,1,1,12/8,1-2,2,1,50.00%,53.0,344,0,2,31.0,31,1,33.0,338,158,1-1,37,23,15,12,0,127,21,0,7,3,11,0,11.0,1,1,53,1,0,0,11,0,2-5,5,2,40.00%,10,32,6,0,,2-0-0,7-13,13,7,53.85%,31,35,31:35,1,25,496,70,70,32,1,0,2,2,1-1,0,0,1,1,6
59730,2024,MIN,CHI,30,12,1,5.1,3.9,4.6,60.00%,3,3,3-3,1,3,3,24,14,2,8,0-1,1,0,0.00%,0-0,0,0,12/16,3-3,3,3,100.00%,34.7,231,0,1,30.0,30,1,32.0,215,114,3-3,40,24,14,10,2,56,30,0,10,3,7,10,11.0,1,0,104,3,1,0,11,8,3-4,4,3,75.00%,8,29,16,0,,2-1-0,7-14,14,7,50.00%,29,54,29:54,2,24,329,71,71,29,0,1,2,3,0-0,0,0,0,0,16,5.0,3.9,4.5,59.38%,0,0,2-2,0,2,2,16,8,1,7,1-3,3,1,33.33%,1-1,1,1,12/16,0-1,1,0,0.00%,47.3,196,2,0,29.0,29,1,43.7,171,113,0-0,32,19,8,9,1,93,12,0,0,0,3,9,4.0,2,0,142,3,0,2,8,11,1-3,3,1,33.33%,7,29,25,0,,0-1-0,1-12,12,1,8.33%,30,6,30:06,2,16,284,63,63,29,0,1,0,1,0-1,1,0,0,0,25
59758,2024,MIN,GB,27,25,1,8.5,2.7,6.3,76.74%,3,3,2-4,2,4,2,26,20,2,4,0-0,0,0,0.00%,1-0,0,1,12/29,1-2,2,1,50.00%,35.5,377,1,1,24.0,48,2,35.5,372,69,3-3,43,33,20,7,2,47,27,0,0,13,14,0,0.0,1,0,71,2,0,1,0,0,2-4,4,2,50.00%,4,26,5,0,,0-3-0,6-12,12,6,50.00%,35,30,35:30,1,26,441,70,70,26,0,3,0,3,0-0,0,0,0,0,5,5.1,4.3,4.8,63.33%,2,2,1-1,1,1,1,17,11,2,4,0-1,1,0,0.00%,2-1,1,2,12/29,3-3,3,3,100.00%,42.3,185,1,0,0.0,0,0,42.3,167,104,2-2,30,19,11,7,2,51,25,0,3,0,7,15,0.0,0,0,169,4,0,1,0,0,3-4,4,3,75.00%,4,24,18,0,,2-1-0,8-14,14,8,57.14%,24,30,24:30,3,17,271,57,57,24,0,1,2,3,1-1,1,1,0,0,18
